"","district","DistrictName","year","district_year","bodilyHarm","robberyFromOrOutOfCars","robberyOfCars","dangerousBodilyHarm","violentCrime","murderAndManslaughter","robberyIncludingExtortionAndAttackOfCarDrivers","vandalism","vandalismGraffiti","streetCrime","burglaryDaylight","burglary","EastWest","HusbandAndWifeTotal","PropwHochschulreife","PropwoHauptschulabschluss","UnemployedTotal","UnemployedTotal15to25","UnemployedPercentage","TotalArea","TotalPopulation","MalePopulation","FemalePopulation","DensityPerSQRTkm","Pop0to17","Pop18to24","Pop25to44","Pop45to64","PopOver65","InfluxTotal","OutflowTotal","BelieversProtestant","BelieversTotal","BelieversRomanCatholic","BelieversOthersNoNoResponse","EntitledVoteTotal","TurnoutPercentage","VoteConservativesTotal","VoteSocialDemocratsTotal","VoteGreensTotal","VoteLiberalsTotal","VoteLeftTotal","VoteOthersTotal","FoundationsDensity100k","FoundationsTotal","ForeignersTotal","MarriagePercentage","MalePercentage","YouthPercentage","ForeignerPercentage","FlowPercentage","MurderRate","CrimeViolent","ViolentCrimeRate","CrimeNonViolent","NonViolentCrimeRate","CrimeTotal","CrimeRate"
"330",12054,"Potsdam",2013,"12054y2013",704,909,291,220,339,5,99,1860,698,4041,102,204,2,838,55,4.2,6461,565,8.4,188.25,161468,77383,84085,858,16.1,7.1,30.6,26.7,19.4,10156,8431,22626,156021,7077,126318,128279,73.6,25142,23610,9586,2524,22430,9889,33,52,7356,0.518988282507989,47.9246661877276,0.00439715609284812,4.55570143929447,11.5112591968687,3.09658879778037,225,139.346495900116,8204,5080.88289939802,9472,5866.17781851512
"331",12060,"Barnim",2013,"12060y2013",659,926,211,225,299,6,60,1281,259,2844,160,289,2,879,37.3,7.1,8957,849,10.6,1479.69,173754,85935,87819,117,14.7,4.8,23.4,35,22,10041,8804,21838,172164,4330,145997,148254,68.4,32441,21181,4682,2261,26514,12763,8.7,15,3744,0.505887634241514,49.4578542076729,0.00276252633032909,2.15477053765669,10.8457934781358,3.45315791291136,231,132.946579647087,6030,3470.42370247591,7219,4154.72449555118
"332",12061,"Dahme-Spreewald",2013,"12061y2013",540,935,364,171,254,4,68,1243,286,2618,177,343,2,741,37.5,7.1,6235,450,8.1,2274.28,160793,79404,81389,71,14.6,5.1,23.3,33.9,23.1,9768,8707,30213,160162,5043,124906,134465,72.4,32935,21548,4251,2652,20455,13753,6.9,11,3871,0.460840957006835,49.382746761364,0.00317177986603894,2.40744311008564,11.4899280441313,2.4876704831678,175,108.835583638591,6034,3752.65092385863,7003,4355.28909840603
"333",12062,"Elbe-Elster",2013,"12062y2013",370,394,64,127,170,4,29,915,169,1349,30,88,2,342,32.1,8.6,7252,541,14,1899.57,106157,52428,53729,56,13,4.5,21.8,35.3,25.4,3813,4408,29515,110189,3544,77129,92466,68,25109,12210,1685,1599,12666,8397,7.3,8,913,0.322164341494202,49.3872283504621,0.00423900449334476,0.860046911649726,7.74419020884162,3.76800399408423,131,123.402130806259,3038,2861.79903350698,3709,3493.88170351461
"334",12063,"Havelland",2013,"12063y2013",559,831,193,207,283,2,64,1623,599,2602,208,401,2,726,42,7.3,7815,687,10.4,1727.3,153874,76018,77856,89,16.2,5.3,22.5,34.7,21.2,8360,7164,27310,152457,6709,118438,127579,69.5,30471,21232,4756,2682,16866,11226,3.3,5,2950,0.471814601557118,49.4027581007838,0.00344437656784122,1.91715299530785,10.0887739319183,1.29976474258159,209,135.825415599776,6521,4237.88294318728,7572,4920.90931541391
"335",12064,"Märkisch-Oderland",2013,"12064y2013",603,753,242,202,288,5,68,1521,374,2460,191,369,2,1045,30.6,8.7,9910,797,10.9,2158.65,187668,92972,94696,87,14.5,4.7,22.7,36.1,22,11255,9724,23275,187374,4669,159430,158789,67.9,34175,23571,4141,2359,27132,13660,4.3,8,2977,0.55683440970224,49.5406782189825,0.00250442270392395,1.58631199778332,11.1787838097065,2.66427947225952,207,110.301170151544,5978,3185.41253703349,7076,3770.48830914168
"336",12065,"Oberhavel",2013,"12065y2013",943,925,169,262,359,1,69,1828,455,3090,277,532,2,1079,35.4,6.9,9925,732,9.9,1808.2,203012,99944,103068,112,15.8,5,23.3,34.5,21.4,11595,10055,33716,200805,8062,159029,168699,70.1,42074,27480,5941,3172,22527,15184,3,6,3891,0.531495675132505,49.2305873544421,0.00246290859653617,1.91663546982444,10.6643942230016,0.492581719307233,263,129.548992177802,7345,3618.01272831163,8910,4388.90311902745
"337",12066,"Oberspreewald-Lausitz",2013,"12066y2013",407,527,131,125,161,2,26,1066,344,1901,59,151,2,549,29.2,8.9,8623,656,15.5,1223.08,113842,55726,58116,93,12.7,4.7,21.9,34.1,26.5,4427,4860,18725,117943,3340,95878,99396,65.8,24349,13222,1634,1553,14853,8588,6.8,8,1580,0.482247325240245,48.9502995379561,0.00412852901389645,1.387888477012,8.15779764937369,1.75682085697721,127,111.558124418053,4205,3693.71585179459,4900,4304.21109959417
"338",12067,"Oder-Spree",2013,"12067y2013",463,864,271,168,287,3,95,1337,338,2482,130,236,2,1235,33.6,10.1,8689,732,10,2256.75,176850,87048,89802,78,13.9,4.7,22.1,35.1,24.1,12569,11845,25076,178177,4449,148651,151368,68.8,34632,22682,4009,2329,24568,14115,4.5,8,3756,0.698331919705966,49.2213740458015,0.00265761945151258,2.12383375742154,13.80491942324,1.69635284139101,171,96.6921119592875,5753,3253.03929884083,6674,3773.81962114787
"339",12068,"Ostprignitz-Ruppin",2013,"12068y2013",472,456,123,153,201,3,36,1008,153,1364,84,161,2,559,31.8,8.7,5629,456,11.5,2526.56,98944,49145,49799,39,13.7,5,22.5,35.9,22.9,4836,4455,24519,100242,2562,73161,85241,62.7,19037,13255,2054,1128,11708,5395,6,6,1341,0.564966041397154,49.6695100258732,0.00505336351875809,1.35531209573092,9.39016009055627,3.03201811125485,156,157.664941785252,3385,3421.12710219922,4214,4258.97477360931
"340",12069,"Potsdam-Mittelmark",2013,"12069y2013",608,1287,255,176,243,3,49,1542,461,2905,238,463,2,1088,42.2,5.5,7592,611,7.6,2592,205520,101665,103855,79,16.6,4.8,22.7,35.3,20.7,12281,10528,43224,202816,8415,151177,168912,73.4,43933,30303,8012,4156,22508,13239,3.4,7,4940,0.529388867263527,49.4672051381861,0.00233553912028026,2.40365901128844,11.0981899571818,1.45971195017517,179,87.0961463604515,7200,3503.3086804204,8230,4004.47644998054
"341",12070,"Prignitz",2013,"12070y2013",445,340,57,84,121,2,27,837,160,1074,39,114,2,332,33.2,12.2,5341,400,14.3,2138.59,77993,38513,39480,36,12.7,4.9,20.5,35.9,26,3412,3608,18502,80276,1703,60071,67889,65.4,16267,10982,1259,959,9985,4272,7.5,6,1169,0.425679227622992,49.3800725706153,0.00628261510648392,1.49885246111831,9.00080776479941,2.56433269652405,86,110.266305950534,2648,3395.17649019784,3300,4231.14894926468
"342",12071,"Spree-Nei�<U+009F>e",2013,"12071y2013",400,491,219,129,187,3,43,919,148,2263,28,83,2,479,32.1,8.4,6901,415,11.6,1657.43,118899,58576,60323,72,12.9,4.3,20.9,37.1,24.7,4382,4778,24076,122524,3449,94998,103695,68.5,26507,14335,2082,1685,14861,10150,4.1,5,1850,0.402862934086914,49.265342854019,0.00361651485714766,1.55594243854027,7.7040176956913,2.52314990033558,132,111.018595614765,4194,3527.36356066914,4913,4132.0784867829
"343",12072,"Teltow-Fläming",2013,"12072y2013",564,1008,261,159,247,9,68,1187,232,2688,86,200,2,880,35.6,9.5,6850,674,8.6,2104.2,160448,79653,80795,76,15.2,5.3,24.1,33.9,21.5,9215,7829,29171,159255,5570,124514,133937,67.3,30804,21150,4071,2408,19468,10679,5,8,3665,0.548464299960112,49.6441214599122,0.00330325089748704,2.2842291583566,10.6227562824093,5.60929397686478,168,104.706820901476,5730,3571.25049860391,6709,4181.41703230953
"344",12073,"Uckermark",2013,"12073y2013",403,356,155,168,227,6,49,1136,170,1743,62,146,2,680,28.9,11.8,10280,812,16.8,3076.9,121326,59519,61807,39,13.4,4.9,20.8,36.2,24.7,5392,5748,22888,124682,3708,98086,104774,63.5,25101,15046,1970,1265,14922,7058,9.7,12,2452,0.560473435207622,49.0570858678272,0.00403870563605493,2.02100126930749,9.18187362972487,4.94535384006726,174,143.41526136195,3817,3146.06926792279,4621,3808.7466824918
"345",13003,"Rostock",2013,"13003y2013",937,926,258,459,659,9,184,2462,664,4622,111,229,2,987,43.4,13.1,12019,1200,12.6,181.26,203431,99559,103872,1122,12.7,9.1,28,27.3,22.8,11355,10538,20584,200265,6104,173578,169982,67.2,39839,22326,8180,2144,27979,12349,9.9,20,7434,0.485176792130993,48.9399354080745,0.00447326120404461,3.65431030668875,10.7618799494669,4.42410448751665,468,230.053433350866,9456,4648.25911488416,11520,5662.85374402131
"346",13004,"Schwerin",2013,"13004y2013",669,425,54,220,295,5,65,1410,374,2104,51,124,2,481,43.5,14.2,5665,535,12.8,130.52,91583,43536,48047,702,14,6.3,24.8,30.3,24.6,5006,4305,11417,91293,3137,76739,77730,68.1,19163,11486,3013,1100,11613,5876,21.9,20,3496,0.525206643154297,47.5372066868305,0.00687900592904797,3.81730233777011,10.1667340008517,5.45952851511743,225,245.678783180285,4607,5030.4095738292,5796,6328.68545472413
"347",13071,"Mecklenburgische Seenplatte",2013,"13071y2013",1005,870,179,316,403,3,79,2080,402,3125,72,169,2,1408,33.5,10.8,19564,1695,15.2,5470.03,262412,128641,133771,48,14.1,5.1,22.5,35.4,22.9,13118,13687,NA,NA,NA,NA,225170,64.3,62520,24050,4795,2852,32299,15885,7.9,21,3351,0.536560828010914,49.0225294574943,0.00194350868100544,1.27699952746063,10.2148529792845,1.14324040059144,319,121.564562596223,6976,2658.41501150862,8703,3316.54040211576
"348",13072,"Landkreis Rostock",2013,"13072y2013",698,782,176,248,313,5,52,1650,245,2613,71,174,2,1396,29.1,9.6,10358,969,10.3,3422.23,210555,104956,105599,62,15.1,4.6,22.7,36.3,21.3,12986,12316,NA,NA,NA,NA,177980,66.3,52115,20665,4606,2505,23826,11856,4.2,9,2901,0.663009664933153,49.8473083042435,0.00218470233430695,1.37778727648358,12.0168127092684,2.37467645033364,253,120.158628386882,5763,2737.05207665456,7027,3337.3702832989
"349",13073,"Vorpommern-Rügen",2013,"13073y2013",1155,827,102,328,421,4,66,2268,516,3341,62,149,2,2623,24.8,9.8,15431,1378,14.5,3207.22,223109,109655,113454,70,13.7,5.2,22.5,34.6,23.9,13933,13381,NA,NA,NA,NA,191265,63.4,55644,16799,4423,2991,25061,14438,8.9,20,3338,1.17565853461761,49.1486224222241,0.0023306993442667,1.49612969445428,12.2424465171732,1.79284564943593,332,148.806188903182,7331,3285.83786400369,9239,4141.02523878463
"350",13074,"Nordwestmecklenburg",2013,"13074y2013",694,621,116,204,256,5,46,1476,208,2052,40,118,2,847,30.9,10.9,8332,773,10.9,2118.45,155265,77288,77977,73,15.2,5.5,24.3,33.8,21.3,9508,9540,NA,NA,NA,NA,129527,65,33733,17630,3852,1912,17056,8909,12.2,19,2893,0.545518951470067,49.7781212765272,0.00354233085370174,1.86326602904711,12.2680578366019,3.22030077609249,209,134.608572440666,4677,3012.26934595691,5836,3758.73506585515
"351",13075,"Vorpommern-Greifswald",2013,"13075y2013",973,809,122,396,527,6,118,2514,542,4419,160,399,2,1441,28.7,12.2,17492,1490,15.7,3929.48,238185,116949,121236,61,13.8,6.6,23.6,33.8,22.4,14405,14182,NA,NA,NA,NA,200404,63.5,55719,17715,4961,2895,25072,18710,12,29,6088,0.604991918046896,49.1000692738837,0.00277095534983311,2.55599638936121,12.0020152402544,2.5190503180301,402,168.776371308017,9083,3813.4223397779,10985,4611.96129059345
"352",13076,"Ludwigslust-Parchim",2013,"13076y2013",737,775,174,299,390,3,77,1621,152,2431,64,159,2,1086,30.2,10.5,10090,950,9.5,4751.86,211965,105749,106216,45,14.7,5,23,36.2,21.2,16317,15810,NA,NA,NA,NA,178647,66.6,50315,23760,3886,2569,23965,12686,9.4,20,4986,0.512348736819758,49.8898403038237,0.00235888000377421,2.35227513976364,15.1567475762508,1.41532800226452,302,142.476352227962,5453,2572.59453211615,6882,3246.76243719482
"353",14511,"Chemnitz",2013,"14511y2013",900,931,204,350,480,5,122,2952,836,4213,121,244,2,817,32.4,13,12612,1057,11.5,220.86,242022,117495,124527,1096,13.3,6.6,24.8,28.5,26.8,14783,12744,31038,240253,5003,204212,201249,67.5,52380,23558,7168,3865,31014,16543,7.1,17,9243,0.337572617365363,48.5472395071522,0.00272702481592582,3.81907429903067,11.3737594103015,2.0659278908529,355,146.680880250556,9623,3976.08481873549,11358,4692.96179686144
"354",14521,"Erzgebirgskreis",2013,"14521y2013",727,533,106,228,302,3,63,1745,200,2296,33,121,2,1356,23,8.3,16600,1165,9.8,1828.43,351309,171418,179891,192,14.3,4.7,22.3,33.4,25.4,13499,14993,127158,361791,6645,227988,302267,69.8,95144,26876,5365,7049,40309,32538,8.1,29,3501,0.385984987575041,48.7940815635238,0.00133785357050346,0.996558585177152,8.11023913420948,0.8539490875554,231,65.7540797417658,5097,1450.85949975662,6357,1809.51811652989
"355",14522,"Mittelsachsen",2013,"14522y2013",792,821,103,248,332,4,75,2216,602,3138,47,143,2,1476,27.5,10.1,14482,1153,9.5,2113.4,314591,155331,159260,149,14,5.3,22.6,32.3,25.8,12988,13699,73997,322077,6872,241209,268349,69.5,83510,24878,6018,6109,37432,25705,7.5,24,4892,0.469180618644526,49.3755383974748,0.00168472715366937,1.55503495014161,8.48307802829706,1.27149219144858,252,80.1040080612605,7145,2271.20292697502,8521,2708.59624083334
"356",14523,"Vogtlandkreis",2013,"14523y2013",696,795,95,168,238,6,54,1652,439,2359,39,144,2,974,27.6,8.9,10161,772,9.4,1411.9,233970,113382,120588,166,13.3,4.7,21.9,32.7,27.3,8717,9163,65124,240053,5671,169257,201934,68.7,60466,21885,4569,3836,27617,18322,7.1,17,3317,0.416292687096636,48.4600589819208,0.00200880454759157,1.41770312433218,7.64200538530581,2.56443133735094,174,74.3685087831773,5577,2383.6389280677,6685,2857.20391503184
"357",14524,"Zwickau",2013,"14524y2013",1069,800,95,361,504,5,129,2729,524,3631,96,220,2,1406,31.2,9.5,14206,1110,9.3,949.27,327062,158462,168600,345,13.5,5.1,22.2,32.4,26.9,12317,12984,72694,335220,9266,253260,281789,68.3,84226,28294,6219,5121,40020,25800,6.6,22,4919,0.429887911160575,48.4501409518685,0.00155933737334206,1.50399618420972,7.73584213390733,1.52876213072751,366,111.905387969254,8224,2514.5079526206,10163,3107.36190691673
"358",14612,"Dresden",2013,"14612y2013",2014,2348,799,709,1065,11,321,5551,1902,12717,255,485,2,1998,37,8.6,24239,2217,9.9,328.31,530754,261664,269090,1617,15.2,9,30.3,24,21.5,28308,23673,78427,512354,21993,411934,430136,74.1,121592,46821,28747,9781,58979,48808,22.2,115,22582,0.376445584960264,49.300429200722,0.00169570083315434,4.25470180158793,9.79380277868843,2.07252324052197,720,135.656066652347,24378,4593.08832340406,28177,5308.86248619888
"359",14625,"Bautzen",2013,"14625y2013",1017,675,254,236,346,3,98,2077,361,3129,75,132,2,1283,28.8,9,15575,1048,10.4,2390.74,308350,151839,156511,129,14.8,4.6,22.5,32.9,25.3,12294,13246,73544,315174,26966,214664,262663,69.8,82027,22064,5323,5590,34875,29735,6.1,19,3371,0.416085616993676,49.2424193286849,0.00149181125344576,1.09323820334036,8.28279552456624,0.972920382682017,239,77.509323820334,6801,2205.61050754013,8403,2725.14999189233
"360",14626,"Görlitz",2013,"14626y2013",1195,862,578,312,479,7,153,2240,429,4293,58,185,2,1123,23.2,11.7,16004,990,13.2,2106.3,262168,127915,134253,124,13.9,4.8,21,33,27.4,11483,12046,63419,269647,13918,192310,223614,68.4,66106,18839,5044,4185,29380,26407,14.9,40,5549,0.428351286198163,48.7912331024381,0.00183088706478289,2.11658173385005,8.97477953068262,2.67004363614171,319,121.677702847029,8798,3355.86341582497,10791,4116.06298251503
"361",14627,"Mei�<U+009F>en",2013,"14627y2013",636,550,113,172,243,4,60,1622,291,2608,28,89,2,1394,25.3,8.4,12063,898,10.3,1452.39,243716,119570,124146,168,14.8,4.6,22.8,32.3,25.5,11078,10869,52136,247054,7326,187592,207261,70.3,64622,18024,5721,5253,26735,22834,6.9,17,3342,0.571977219386499,49.0612023831016,0.0018874427612467,1.3712681974101,9.00515353936549,1.64125457499713,176,72.2152012998736,5361,2199.6914441399,6416,2632.57233829539
"362",14628,"Sächsische Schweiz-Osterzgebirge",2013,"14628y2013",636,585,168,157,234,3,68,1664,438,2450,39,103,2,1455,24.5,10.2,11034,875,9.6,1653.7,245939,121119,124820,149,15.1,4.7,23,31.7,25.5,11325,10245,47612,246818,7342,191864,207752,71,66673,15865,5158,4655,24848,27776,8.5,21,3689,0.591610114703239,49.2475776513688,0.0019110429822029,1.49996543858436,8.77046747364184,1.21981466949122,160,65.0567823728648,5515,2242.42596741468,6545,2661.22900394
"363",14713,"Leipzig",2013,"14713y2013",2616,5757,563,1053,1615,16,523,7474,2430,19136,697,1304,2,1547,34.6,14.4,29716,2871,12.3,297.39,531562,257414,274148,1787,14.3,8.3,31,24.9,21.5,33510,22848,59435,502979,20062,423482,430321,67.9,100034,54064,26541,8611,63424,36307,6.5,17,28843,0.291029080333056,48.4259597187158,0.00156143591904613,5.42608388109007,10.6023380151328,3.00999695237809,1069,201.105421380761,37884,7126.92028399321,43184,8123.98177446845
"364",14729,"Leipzig",2013,"14729y2013",875,1144,146,210,291,7,64,1695,284,3554,104,323,2,1638,26.1,8.7,12188,1015,9.7,1647.12,257596,126061,131535,156,14.5,4.7,22.5,33.8,24.5,11146,11275,45808,262214,7182,209224,220400,68.8,68348,22681,4899,4292,29716,19269,13.7,70,2822,0.635879439121726,48.9374835012966,0.00182456249320642,1.09551390549543,8.70393950216618,2.71743350052019,217,84.240438516126,7314,2839.32980325781,8697,3376.21702200345
"365",14730,"Nordsachsen",2013,"14730y2013",710,605,120,186,266,2,74,1502,237,2687,60,127,2,856,22.8,10.9,11749,948,12,2020.35,197346,97518,99828,98,14.2,4.8,23,34.3,23.8,8762,8996,31788,201165,5898,163479,168695,66.4,49473,16970,3144,2912,22696,14968,5.5,11,3165,0.433755941341603,49.4147335137272,0.00243227630658843,1.60378218965675,8.99840888591611,1.01344846107851,188,95.2641553413801,5412,2742.39153567845,6576,3332.21854002615
"366",15001,"Dessau-Ro�<U+009F>lau",2013,"15001y2013",453,507,104,190,281,5,78,931,188,1974,40,89,2,316,31.9,11.8,5044,423,12.9,244.74,83616,40428,43188,342,12.1,5.2,21.5,32.3,28.9,2527,2847,9408,86030,2743,73879,72318,64.5,18585,8216,2364,1113,10633,5109,15.2,13,2177,0.377918101798699,48.349598163031,0.00621890547263682,2.60356869498661,6.42699961729812,5.97971680061232,195,233.208955223881,3911,4677.33448143896,4840,5788.36586299273
"367",15002,"Halle (Saale)",2013,"15002y2013",1807,1273,157,620,909,12,249,3099,995,5485,113,324,2,754,36,10.6,13682,1162,13.2,135.01,231565,110632,120933,1715,13.7,9.3,26.9,26.7,23.4,11668,10639,20760,229153,8755,199638,190752,65,44545,22418,9555,3695,30402,11688,13,30,10178,0.325610519724483,47.7757864962322,0.00401615097272904,4.39531017208991,9.63314836007169,5.18213028739231,632,272.925528469328,11695,5050.41780925442,15043,6496.23215943688
"368",15003,"Magdeburg",2013,"15003y2013",1336,1662,249,485,800,11,274,3104,718,7109,139,370,2,881,36.2,9.7,13769,1334,12.5,201,231021,112495,118526,1149,13.3,8.6,26.6,27.9,23.6,11716,10006,20166,228144,8596,199382,194035,63.7,44064,25772,7647,2922,29446,11951,14.4,33,10113,0.381350613147723,48.6947074075517,0.0037226053042797,4.37752412118379,9.40260842087949,4.76147190082287,496,214.699096618922,13625,5897.73224079196,16257,7037.02260833431
"369",15081,"Altmarkkreis Salzwedel",2013,"15081y2013",339,291,37,138,175,0,29,759,129,1047,22,68,2,448,24.7,11.1,4385,435,9.9,2293.05,86312,43061,43251,38,14.7,5.3,22.9,34.8,22.3,3619,3716,23998,88241,2240,62003,73649,63.2,19066,8669,1751,1006,11279,4054,13.7,12,1532,0.519047177680971,49.8899341922328,0.00614051348595792,1.77495597367689,8.49823894707573,0,138,159.885068124942,2382,2759.75530633052,3034,3515.15432384836
"370",15082,"Anhalt-Bitterfeld",2013,"15082y2013",695,684,121,237,323,9,62,1376,214,2593,52,160,2,711,24.6,12.3,10394,899,12.3,1453.51,166828,81533,85295,115,12.8,5.3,22.2,34.1,25.5,6581,6887,21279,172127,6988,143860,145333,60.7,35921,14507,2307,2158,21732,9983,12.3,21,3360,0.42618745054787,48.8724914282974,0.00317692473685472,2.01405039921356,8.07298535018102,5.39477785503632,246,147.457261370993,5262,3154.14678591124,6526,3911.81336466301
"371",15083,"Börde",2013,"15083y2013",665,691,115,209,272,8,41,1149,154,1886,68,179,2,786,24.7,7.5,8385,738,9.3,2366.64,172955,86004,86951,73,14.5,5.1,23.9,35.1,21.4,7096,7383,29594,176048,7022,139432,148289,61.7,39257,17628,2756,2665,18954,8670,7.4,13,2332,0.454453470555925,49.7262293660201,0.00294874389292012,1.34832759966465,8.37154173050794,4.62548061634529,217,125.466161718366,4283,2476.36668497586,5437,3143.59226388367
"372",15084,"Burgenlandkreis",2013,"15084y2013",842,1216,100,236,342,8,87,1656,320,2992,71,307,2,793,35.1,10.3,11831,990,13.2,1413.69,184956,90995,93961,131,12.9,4.8,22.2,34,26.1,8085,7943,26393,189729,5496,157840,159816,61.4,41204,15730,3033,2621,22883,11040,8.5,16,4499,0.428750621769502,49.1981876770691,0.00259521183416596,2.43247042539847,8.66584484958585,4.32535305694327,244,131.92326823677,6749,3648.97597266377,8177,4421.05149332814
"373",15085,"Harz",2013,"15085y2013",814,1061,115,312,431,5,91,2174,515,3338,50,191,2,1311,28.1,8.2,10495,754,9.6,2104.55,221043,107757,113286,105,13.2,5.1,22.1,33.8,25.8,12054,12464,34787,226495,7996,183712,193368,58.8,49091,21133,4049,2521,24837,9895,13.3,30,3124,0.593097270666793,48.7493383640287,0.00230724338703329,1.41329967472392,11.0919594829965,2.26200332062087,317,143.411010527363,7535,3408.83900417566,9097,4115.48884153762
"374",15086,"Jerichower Land",2013,"15086y2013",374,395,78,125,161,1,29,807,161,1286,39,96,2,529,22.6,12.4,4961,348,11,1576.77,91721,45624,46097,58,13.7,4.8,22.5,35.3,23.7,4103,4123,13715,93849,2505,77629,79850,63,20950,9651,1525,1330,11281,4659,7.5,7,1308,0.576749054196967,49.742152833048,0.00523326173940537,1.42606382398796,8.96850230590595,1.09026286237612,126,137.373120659391,2891,3151.94993512936,3552,3872.61368715997
"375",15087,"Mansfeld-Südharz",2013,"15087y2013",871,549,77,185,237,1,40,1360,221,1526,27,108,2,593,22,15.9,10193,807,15.3,1448.82,143246,70402,72844,99,12.7,4.7,21.3,34.5,26.9,5796,6132,17180,147887,5304,125403,125416,60.5,29917,13139,1953,1892,19997,7676,7.5,11,2039,0.413973165044748,49.1476201778758,0.00328106893037153,1.42342543596331,8.32693408541949,0.698099772419474,186,129.846557670022,3908,2728.1739106153,5202,3631.5150161261
"376",15088,"Saalekreis",2013,"15088y2013",952,1074,131,219,322,4,87,1501,180,2818,82,196,2,961,20.3,10,10208,963,10.6,1433.66,187690,92599,95091,131,13.8,5.1,23.3,34.4,23.3,8387,8876,22177,191681,5512,163992,162509,62.8,43662,16221,3013,3421,23713,10413,5.8,11,3360,0.512014491981459,49.3361393787629,0.00271724652352283,1.79018594490916,9.19761308540679,2.13117374393947,223,118.812936224626,6069,3233.52336299217,7566,4031.11513666152
"377",15089,"Salzlandkreis",2013,"15089y2013",929,839,103,275,380,13,78,1480,148,2723,73,260,2,844,23,10.5,12795,727,13.2,1426.68,198715,96699,102016,139,13,5.2,22,33.8,26,7596,8338,24295,205458,7039,174124,173180,59.1,41882,17982,2775,2603,25758,9458,16.7,34,2977,0.424728883073749,48.6621543416451,0.00261681302367713,1.49812545605515,8.01851898447525,6.54203255919281,288,144.93118284981,5704,2870.44259366429,7301,3674.10613189744
"378",15090,"Stendal",2013,"15090y2013",558,497,69,177,236,2,44,1001,202,1745,37,127,2,564,23.7,11.6,8445,698,14.9,2423.15,115471,56882,58589,48,14.1,5.5,22.1,35.2,23.1,4932,5401,24016,119204,2985,92203,98729,62.1,25589,11527,1791,1272,14901,5312,11,13,1576,0.488434325501641,49.2608533744403,0.00476310069194863,1.36484485282019,8.94856717271003,1.73203661525405,179,155.017277065237,3722,3223.32014098778,4695,4065.95595430887
"379",15091,"Wittenberg",2013,"15091y2013",539,481,102,181,249,0,54,1076,186,2118,43,113,2,592,22.6,9,7546,611,12,1930.3,129438,63457,65981,67,12.8,4.8,21.3,35,26.1,4917,5170,22752,132994,4683,105559,113636,65.2,32048,12138,2339,1779,16503,8220,12.9,17,1718,0.457361825738964,49.0250158376984,0.00370833912761322,1.3272763794249,7.79292016254886,0,181,139.835287937082,4173,3223.93732906874,5142,3972.55829045566
"380",16051,"Erfurt",2013,"16051y2013",1732,579,131,548,716,6,142,2306,667,3257,116,236,2,851,39.7,9.3,9136,620,9.5,269.15,204880,98751,106129,761,14.5,7.9,27.8,28.6,21.2,10690,9220,27418,200868,13008,160442,167710,69.4,39285,20356,8977,2856,27074,16170,18.8,38,7724,0.415365091761031,48.199433814916,0.00385591565794611,3.77001171417415,9.71788363920344,2.92854353768059,554,270.402186645841,7434,3628.46544318626,10436,5093.71339320578
"381",16052,"Gera",2013,"16052y2013",778,181,52,229,282,1,49,1040,139,1053,13,37,2,341,33.8,9,5861,427,13.2,151.92,94977,45497,49480,625,12.4,5.5,22.5,32.8,26.8,3599,3406,10744,96067,2560,82763,82336,66.9,19444,7721,2102,1280,15969,7693,6.3,6,1798,0.359034292512924,47.9031765585352,0.00579087568569232,1.89308990597724,7.37546985059541,1.0528864883077,230,242.16389231077,2564,2699.60095602093,3854,4057.82452593786
"382",16053,"Jena",2013,"16053y2013",484,202,71,167,210,3,29,916,177,1389,65,82,2,397,55.6,5.3,3771,269,7.7,114.48,107679,53190,54489,941,13.6,11,31.2,23.8,20.3,7195,6558,16265,105739,5646,83828,84723,73.4,18737,11462,7132,2012,14260,7793,23.5,25,5645,0.368688416497181,49.3968183211211,0.0102155480641536,5.24243352928612,12.772221138755,2.78605856295099,170,157.876651900556,2931,2721.97921600312,3795,3524.36408213301
"383",16054,"Suhl",2013,"16054y2013",218,81,5,89,108,0,13,347,33,317,3,12,2,146,20.9,8.9,1430,124,8.3,102.71,35665,17212,18453,347,11.2,4.7,20.3,35.1,28.7,1429,1542,4447,36960,890,31623,31740,66.6,7213,3439,909,460,6310,2480,2.7,1,793,0.40936492359456,48.2601990747231,0.0131781858965372,2.22346838637319,8.33029580821534,0,89,249.544371232301,811,2273.93803448759,1226,3437.54381045843
"384",16055,"Weimar",2013,"16055y2013",411,171,37,129,174,1,35,871,285,930,23,42,2,356,44.5,7.8,2644,210,9.5,84.19,63315,30402,32913,752,15.4,8.2,27.6,27.1,21.7,4113,3965,2681,62764,1043,59040,51074,70.4,12303,6214,3949,1034,7497,4451,39.8,25,3194,0.562268024954592,48.0170575692964,0.0129511174287294,5.04461817894654,12.7584300718629,1.57940456447919,130,205.322593382295,2394,3781.09452736318,3109,4910.36879096581
"385",16056,"Eisenach",2013,"16056y2013",281,81,19,93,124,3,25,416,34,450,17,20,2,240,38.5,11.5,2049,169,10.5,103.84,41567,20118,21449,400,13.9,5.5,25.1,30.2,25.3,2042,1953,9057,41753,1805,30891,34657,66.8,7928,3980,1256,521,5735,3348,38.4,16,1336,0.577381095580629,48.3989703370462,0.0132316501070561,3.21408809873217,9.61098948685255,7.21726369475786,96,230.952438232252,1062,2554.91134794428,1563,3760.19438496885
